pl_mass,pl_radius,mass_source,st_mass,pl_teff,pl_insol,pl_XUV_flux,pl_orbsmax,orbit_source,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,N2O2_frac,C_loss,atmospheric_loss
1.84,1.2,catalog,0.34,523.7661558121548,12.6,1204.3686417516544,0.036,catalog,1713411213.2657998,50413867.99672697,Selsis,-0.44952002965145993,-0.6392856524448512,linear,0.1871559336806752,0.15515552272755295,4.4448459807564784e+22,1.6297768596107086e+23
1.84,1.2,catalog,0.34,523.7661558121548,12.6,173.55650307204934,0.036,catalog,7622827001.072114,95784057.53731619,Selsis,-0.3696046874550852,-0.6160044150217845,GP,0.20159153349551223,0.29118227522785955,7.256582699780641e+21,2.6607469899195682e+22
1.84,1.2,catalog,0.34,523.7661558121548,12.6,161.37496627645623,0.036,catalog,8111515492.122662,30753647.840987757,Selsis,-0.4723307595717645,-0.6049741105061337,GP,0.1407859281256854,0.3130469364581012,6.522195793312169e+21,2.3914717908811286e+22
1.84,1.2,catalog,0.34,523.7661558121548,12.6,153.7048929860611,0.036,catalog,4840612878.163302,3309210.9910612223,Jackson,-0.31672722416889354,-0.6865292026381524,log,0.0643727932459182,0.6008879688434057,3.8355109246535346e+21,1.406354005706296e+22
1.84,1.2,catalog,0.34,523.7661558121548,12.6,357.51743345475865,0.036,catalog,2141148049.8129225,28212210.68731401,Jackson,-0.4112543372758029,-0.6514908977370047,log,0.32128941818710943,0.1970120582792082,1.9018197176763778e+21,6.973338964813385e+21
1.84,1.2,catalog,0.34,523.7661558121548,12.6,148.3191683422497,0.036,catalog,5019203539.152719,68379434.01076445,Jackson,-0.400727356043252,-0.6303880892044971,GP,0.13361581178335957,0.23397998368756734,3.066374468939527e+21,1.1243373052778267e+22
1.84,1.2,catalog,0.34,523.7661558121548,12.6,330.8620655489622,0.036,catalog,4489378648.077901,50561644.58630903,Selsis,-0.38154570484177436,-0.7700009939084946,GP,0.49704178964189033,0.6628112575547129,4.783311254715669e+21,1.7538807933957453e+22
1.84,1.2,catalog,0.34,523.7661558121548,12.6,931.6514174520993,0.036,catalog,912392516.2968092,74004161.89761421,Jackson,-0.35238911976126475,-0.7358621111802577,log,0.18115471407504719,0.6025808076358002,1.3319063802526462e+21,4.883656727593035e+21
1.84,1.2,catalog,0.34,523.7661558121548,12.6,693.7960340106123,0.036,catalog,2557015640.2101083,76343134.83505687,Selsis,-0.47600722558358094,-0.7390762596025872,GP,0.06791144661941284,0.7913032537116221,2.93997165176107e+21,1.0779896056457256e+22
1.84,1.2,catalog,0.34,523.7661558121548,12.6,2413.017879652011,0.036,catalog,1054917035.5830746,76150890.69681157,Selsis,-0.3905638237952398,-0.6521054423212139,log,0.2949857543241921,0.3120173792020371,2.350180441632348e+21,8.617328285985276e+21
